Date,News,What It Affects,Sentiment,Source
2025-01-31,"Purchase of over 1,000 vehicles for FBR stopped, Senate panel told",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1888804/purchase-of-over-1000-vehicles-for-fbr-stopped-senate-panel-told
2025-01-31,foreign reserves fall,Foreign Reserves,Negative,https://www.dawn.com/news/1888798/foreign-reserves-fall
2025-01-31,‘Prudent monetary policy brings stability’: SBP chief,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1888799/prudent-monetary-policy-brings-stability-sbp-chief
2025-02-01,Weekly inflation slows to 0.4pc,Inflation / CPI,Positive,https://www.dawn.com/news/1889001/weekly-inflation-slows-to-04pc
2025-02-01,Govt urged to renegotiate trade agreements,Current Account / Trade,Neutral,https://www.dawn.com/news/1889005/govt-urged-to-renegotiate-trade-agreements
2025-02-01,SBP chief pushes banks to expand agri-financing,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1889000/sbp-chief-pushes-banks-to-expand-agri-financing
2025-02-02,Uncertainty turns PSX red in January after five months,Stock Market (Direct),Neutral,https://www.dawn.com/news/1889263/uncertainty-turns-psx-red-in-january-after-five-months
2025-02-02,FBR foils ‘attempt to game faceless assessment system’,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1889266/fbr-foils-attempt-to-game-faceless-assessment-system
2025-02-02,Growing fuel imports widen trade gap with Middle East,Current Account / Trade; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1889267/growing-fuel-imports-widen-trade-gap-with-middle-east
2025-02-02,India unveils tax cuts to boost slowing economy,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1889265/india-unveils-tax-cuts-to-boost-slowing-economy
2025-02-02,Low interest rate fails to spur growth,Monetary Policy / Interest Rates,Negative,https://www.dawn.com/news/1889270/low-interest-rate-fails-to-spur-growth
2025-02-02,Portuguese envoy reviews bilateral trade,Textile Sector,Neutral,https://www.dawn.com/news/1889264/portuguese-envoy-reviews-bilateral-trade
2025-02-02,Process of bringing about basic structural changes in the economy has not even begun,Inflation / CPI,Positive,https://www.dawn.com/news/1889242/economic-dilemma
2025-02-02,Sindh asks Centre to consult it for gas sale,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1889218/sindh-asks-centre-to-consult-it-for-gas-sale
2025-02-03,Sindh set to amend farm income law amid PPP lawmakers’ concerns,Political Stability / Government,Neutral,https://www.dawn.com/news/1889408/sindh-set-to-amend-farm-income-law-amid-ppp-lawmakers-concerns
2025-02-03,Pakistan signs agreement to defer $1.2bn payment for Saudi oil,IMF / External Financing,Neutral,https://www.dawn.com/news/1889514/pakistan-signs-agreement-to-defer-12bn-payment-for-saudi-oil
2025-02-03,‘Political’ development schemes for lawmakers make a comeback,Political Stability / Government,Neutral,https://www.dawn.com/news/1889382/political-development-schemes-for-lawmakers-make-a-comeback
2025-02-03,"Splurging of public money continues, which may necessitate govt borrowing to increase again",Monetary Policy / Interest Rates; Foreign Investment / FPI,Neutral,https://www.dawn.com/news/1889368
2025-02-03,Lagging behind in the economic race,GDP / Economic Growth,Neutral,https://www.dawn.com/news/1889131/lagging-behind-in-the-economic-race
2025-02-03,The case for local production,Current Account / Trade; Automobile Sector,Neutral,https://www.dawn.com/news/1889142
2025-02-03,Gas companies cry foul amid IMF-driven policy shake-up,IMF / External Financing,Neutral,https://www.dawn.com/news/1889377/gas-companies-cry-foul-amid-imf-driven-policy-shake-up
2025-02-03,CPI inflation slows to 2.41pc for January — lowest in 9 years,Inflation / CPI,Positive,https://www.dawn.com/news/1889492/cpi-inflation-slows-to-241pc-for-january-lowest-in-9-years
2025-02-03,"Bears take hold of PSX as shares decline 1,500 points on Trump’s trade war",Stock Market (Direct); Current Account / Trade,Negative,https://www.dawn.com/news/1889490/bears-take-hold-of-psx-as-shares-decline-1500-points-on-trumps-trade-war
2025-02-03,"India vows to avoid protectionist signals on trade, says top official",Currency / Exchange Rate; Banking Sector; Credit Rating,Neutral,https://www.dawn.com/news/1889495/india-vows-to-avoid-protectionist-signals-on-trade-says-top-official
2025-02-03,All eyes on first biannual review of $7bn IMF deal as fragile economic stability takes hold,IMF / External Financing,Neutral,https://www.dawn.com/news/1889371
2025-02-04,Sindh Assembly passes bill to tax agriculture income,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1889589/sindh-assembly-passes-bill-to-tax-agriculture-income
2025-02-04,Merchandise exports post meagre growth,Current Account / Trade,Positive,https://www.dawn.com/news/1889656/merchandise-exports-post-meagre-growth
2025-02-04,Govt to unveil corruption-free Ramazan package sans utility stores: PM Shehbaz,Foreign Reserves,Negative,https://www.dawn.com/news/1889697/govt-to-unveil-corruption-free-ramazan-package-sans-utility-stores-pm-shehbaz
2025-02-04,Govt gets another shot at PIA sale,Privatization / Divestment,Neutral,https://www.dawn.com/news/1889635/govt-gets-another-shot-at-pia-sale
2025-02-04,Inflation hits nine-year low  at 2.4pc,Inflation / CPI,Neutral,https://www.dawn.com/news/1889655/inflation-hits-nine-year-low-at-24pc
2025-02-04,"ECC concerned over rising prices of sugar, vegetables and edible oil",Fiscal Policy / Budget / Taxes; Current Account / Trade,Neutral,https://www.dawn.com/news/1889657/ecc-concerned-over-rising-prices-of-sugar-vegetables-and-edible-oil
2025-02-04,Cement sales fall,Current Account / Trade; Cement Sector,Negative,https://www.dawn.com/news/1889650/cement-sales-fall
2025-02-04,Aurangzeb thanks provinces for passing agri tax law,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1889618/aurangzeb-thanks-provinces-for-passing-agri-tax-law
2025-02-04,FBR demands Rs18bn from tractor maker,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1889652/fbr-demands-rs18bn-from-tractor-maker
2025-02-05,Green taxonomy draft issued,Banking Sector,Neutral,https://www.dawn.com/news/1889821/green-taxonomy-draft-issued
2025-02-05,"Oil sales rise 8pc, fertiliser demand plunges",Fertilizer Sector,Positive,https://www.dawn.com/news/1889819/oil-sales-rise-8pc-fertiliser-demand-plunges
2025-02-05,Pakistan Business Council warns costly gas to hit exports,Current Account / Trade,Negative,https://www.dawn.com/news/1889818/pakistan-business-council-warns-costly-gas-to-hit-exports
2025-02-05,Stocks suffer fourth straight loss,Stock Market (Direct),Neutral,https://www.dawn.com/news/1889816/stocks-suffer-fourth-straight-loss
2025-02-06,Exports to central Asian states fall 17pc in July-Dec,Current Account / Trade,Neutral,https://www.dawn.com/news/1890074/exports-to-central-asian-states-fall-17pc-in-july-dec
2025-02-06,"Gold scales new peak, nears Rs300,000 per tola",Stock Market (Direct),Positive,https://www.dawn.com/news/1890078/gold-scales-new-peak-nears-rs300000-per-tola
2025-02-06,"SBP buys $3.8bn to repay debt, boost reserves",Monetary Policy / Interest Rates,Positive,https://www.dawn.com/news/1890079/sbp-buys-38bn-to-repay-debt-boost-reserves
2025-02-07,SBP reserves up $46m,Monetary Policy / Interest Rates,Positive,https://www.dawn.com/news/1890307/sbp-reserves-up-46m
2025-02-07,Pakistan continues to make headway in restoring economic stability: Fitch,IMF / External Financing; Foreign Reserves; Credit Rating,Neutral,https://www.dawn.com/news/1890353/pakistan-continues-to-make-headway-in-restoring-economic-stability-fitch
2025-02-07,PSX tumbles 1.4pc as downturn enters fifth day,Stock Market (Direct),Negative,https://www.dawn.com/news/1890306/psx-tumbles-14pc-as-downturn-enters-fifth-day
2025-02-07,PM directs speedy divestment of state-owned enterprises,Privatization / Divestment,Neutral,https://www.dawn.com/news/1890308/pm-directs-speedy-divestment-of-state-owned-enterprises
2025-02-07,Govt abolishes support price for wheat,IMF / External Financing,Neutral,https://www.dawn.com/news/1890311/govt-abolishes-support-price-for-wheat
2025-02-08,Ahsan suggests ‘global environment tax’ on countries causing pollution,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1890521/ahsan-suggests-global-environment-tax-on-countries-causing-pollution
2025-02-08,LNG deal with Qatar open to renegotiation next year,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1890548/lng-deal-with-qatar-open-to-renegotiation-next-year
2025-02-08,Premier vows more cuts in power tariffs,Political Stability / Government,Positive,https://www.dawn.com/news/1890546/premier-vows-more-cuts-in-power-tariffs
2025-02-09,Global wheat import dented by economic woes,Current Account / Trade,Neutral,https://www.dawn.com/news/1890726/global-wheat-import-dented-by-economic-woes
2025-02-09,Govt needs to exploit US export opportunity: industry experts,Current Account / Trade,Neutral,https://www.dawn.com/news/1890725/govt-needs-to-exploit-us-export-opportunity-industry-experts
2025-02-09,PSX stays bearish for third straight week on IMF concerns,Stock Market (Direct); IMF / External Financing,Negative,https://www.dawn.com/news/1890721/psx-stays-bearish-for-third-straight-week-on-imf-concerns
2025-02-10,Relief on hold for the auto sector,Monetary Policy / Interest Rates; Automobile Sector,Positive,https://www.dawn.com/news/1891012
2025-02-10,Modern investment tools needed to foster a more accessible capital market,Stock Market (Direct),Neutral,https://www.dawn.com/news/1891001
2025-02-10,"IMF mission to inspect regulatory, judicial system",IMF / External Financing,Neutral,https://www.dawn.com/news/1890905/imf-mission-to-inspect-regulatory-judicial-system
2025-02-10,FY2025 could help govt reduce its need to borrow from banks,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1890910
2025-02-10,EU has warned Pakistan not to take its GSP+ status for granted,Fiscal Policy / Budget / Taxes; Current Account / Trade,Negative,https://www.dawn.com/news/1891009
2025-02-10,Climate change — why action is imperative now,IMF / External Financing; GDP / Economic Growth,Negative,https://www.dawn.com/news/1890909/climate-change-why-action-is-imperative-now
2025-02-10,"Bulls return to PSX as shares climb 1,000 points on corporate results",Stock Market (Direct),Positive,https://www.dawn.com/news/1891061/bulls-return-to-psx-as-shares-climb-1000-points-on-corporate-results
2025-02-10,A turning point in agriculture taxation?,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1890913/a-turning-point-in-agriculture-taxation
2025-02-11,Committee formed to probe national kitty losses after ex-minister’s 2020 pilot licence remarks,Privatization / Divestment,Neutral,https://www.dawn.com/news/1891296/committee-formed-to-probe-national-kitty-losses-after-ex-ministers-2020-pilot-licence-remarks
2025-02-11,Exports to Europe rise on improved demand in 1HFY25,Current Account / Trade,Positive,https://www.dawn.com/news/1891196/exports-to-europe-rise-on-improved-demand-in-1hfy25
2025-02-11,"IMF seeks details of programme implementation, property rights in meeting with CJP",IMF / External Financing; Foreign Investment / FPI,Neutral,https://www.dawn.com/news/1891270/imf-seeks-details-of-programme-implementation-property-rights-in-meeting-with-cjp
2025-02-11,Licence granted to digital brokerage,Stock Market (Direct),Neutral,https://www.dawn.com/news/1891198/licence-granted-to-digital-brokerage
2025-02-11,PM Shehbaz lays out plan for economic growth after stability,IMF / External Financing; GDP / Economic Growth,Neutral,https://www.dawn.com/news/1891146/pm-shehbaz-lays-out-plan-for-economic-growth-after-stability
2025-02-12,NA panel expands scope of non-filer purchases in tax bill,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1891423/na-panel-expands-scope-of-non-filer-purchases-in-tax-bill
2025-02-12,Imports of US soybean begin,Current Account / Trade,Neutral,https://www.dawn.com/news/1891420/imports-of-us-soybean-begin
2025-02-12,"IMF chief meets PM Shehbaz, pledges support for govt’s actions",IMF / External Financing,Neutral,https://www.dawn.com/news/1891469/imf-chief-meets-pm-shehbaz-pledges-support-for-govts-actions
2025-02-12,Crackdown against LPG safety violations,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1891416/crackdown-against-lpg-safety-violations
2025-02-12,Auto sales shoot up 73pc in January,Automobile Sector,Positive,https://www.dawn.com/news/1891422/auto-sales-shoot-up-73pc-in-january
2025-02-12,Global funds eye Pakistan as 84pc stock rally set to continue: report,Stock Market (Direct),Positive,https://www.dawn.com/news/1891490/global-funds-eye-pakistan-as-84pc-stock-rally-set-to-continue-report
2025-02-13,Stocks falter on profit-taking,Foreign Investment / FPI,Negative,https://www.dawn.com/news/1891597/stocks-falter-on-profit-taking
2025-02-13,Bureaucrats will also have to declare their assets,IMF / External Financing,Neutral,https://www.dawn.com/news/1891570/bureaucrats-will-also-have-to-declare-their-assets
2025-02-13,Call for market-driven agri reforms,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1891601/call-for-market-driven-agri-reforms
2025-02-13,FBR confident of raising tax-to-GDP ratio despite shortfall,Fiscal Policy / Budget / Taxes; GDP / Economic Growth,Negative,https://www.dawn.com/news/1891531/fbr-confident-of-raising-tax-to-gdp-ratio-despite-shortfall
2025-02-13,Joint chamber with Azerbaijan inaugurated,Privatization / Divestment,Neutral,https://www.dawn.com/news/1891598/joint-chamber-with-azerbaijan-inaugurated
2025-02-13,PTI’s wish that its grievances should be factored into IMF’s assessment will be dashed again,IMF / External Financing; Political Stability / Government,Neutral,https://www.dawn.com/news/1891604
2025-02-13,Rules for utilising Pakistan Single Window amended,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1891603/rules-for-utilising-pakistan-single-window-amended
2025-02-13,Two more IMF missions due in next few weeks,IMF / External Financing,Neutral,https://www.dawn.com/news/1891587/two-more-imf-missions-due-in-next-few-weeks
2025-02-14,FBR details ‘massive over-invoicing’ in solar panels import,Fiscal Policy / Budget / Taxes; Current Account / Trade,Neutral,https://www.dawn.com/news/1891821/fbr-details-massive-over-invoicing-in-solar-panels-import
2025-02-14,Ogra raises RLNG prices for Sui companies,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1891802/ogra-raises-rlng-prices-for-sui-companies
2025-02-14,PSO profit surges to Rs11.2 billion,Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1891804/pso-profit-surges-to-rs112-billion
