Date,News,What It Affects,Sentiment,Source
2015-02-13,Stocks nosedive by 417 points on panic selling,Stock Market (Direct),Negative,https://www.dawn.com/news/1163234/stocks-nosedive-by-417-points-on-panic-selling
2015-02-13,"Talks soon with China, other states for LNG import",Current Account / Trade; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1163241/talks-soon-with-china-other-states-for-lng-import
2015-02-14,Banks’ liquidity gap alarmingly high,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1163425/banks-liquidity-gap-alarmingly-high
2015-02-14,Divestment structure of NPCC okayed,Privatization / Divestment,No Signal,https://www.dawn.com/news/1163422/divestment-structure-of-npcc-okayed
2015-02-14,Higher oil forecasts suggest Opec tactics are paying off,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1163411/higher-oil-forecasts-suggest-opec-tactics-are-paying-off
2015-02-14,Nepra approves upfront tariff for Port Qasim plant,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1163424/nepra-approves-upfront-tariff-for-port-qasim-plant
2015-02-14,Oil tops $60 a barrel,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1163415/oil-tops-60-a-barrel
2015-02-14,Services export posts 16pc growth,Current Account / Trade,Positive,https://www.dawn.com/news/1163421/services-export-posts-16pc-growth
2015-02-14,Stocks end bearish week with 157-point gain,Foreign Investment / FPI,Neutral,https://www.dawn.com/news/1163419/stocks-end-bearish-week-with-157-point-gain
2015-02-14,Withdrawal of duty on raw material demanded,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1163413/withdrawal-of-duty-on-raw-material-demanded
2015-02-15,Oil price dip: winners and losers,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1163675/oil-price-dip-winners-and-losers
2015-02-16,Bank deposits up,Banking Sector,Positive,https://www.dawn.com/news/1163954/bank-deposits-up
2015-02-16,Focus shifts to disinvestment of bank shares,Political Stability / Government,No Signal,https://www.dawn.com/news/1163947/focus-shifts-to-disinvestment-of-bank-shares
2015-02-16,Fruit exports up despite low output,Current Account / Trade,Positive,https://www.dawn.com/news/1163836/fruit-exports-up-despite-low-output
2015-02-16,Managing liquidity through Sukuk,Monetary Policy / Interest Rates; Banking Sector; Debt / External Debt,No Signal,https://www.dawn.com/news/1163950/managing-liquidity-through-sukuk
2015-02-16,Policy thrust for value-addition,Textile Sector,No Signal,https://www.dawn.com/news/1163955/policy-thrust-for-value-addition
2015-02-16,Running the energy sector on ad-hoc basis,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1163948/makeshift-arrangements
2015-02-16,Rupee mixed against dollar,Currency / Exchange Rate,Negative,https://www.dawn.com/news/1163953/rupee-mixed-against-dollar
2015-02-17,Govt pockets Rs144bn in fuel taxes in July-Dec,Fiscal Policy / Budget / Taxes; GDP / Economic Growth,Positive,https://www.dawn.com/news/1164030/govt-pockets-rs144bn-in-fuel-taxes-in-july-dec
2015-02-18,Efforts to promote industries,Current Account / Trade,No Signal,https://www.dawn.com/news/1164270/efforts-to-promote-industries
2015-02-18,Flaws in system restrict competition,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1164269/flaws-in-system-restrict-competition
2015-02-18,Pakistan about to secure deal with Qatar over LNG supply,Oil & Gas / Energy Sector; Global Markets / Fed,Positive,https://www.dawn.com/news/1164411/pakistan-about-to-secure-deal-with-qatar-over-lng-supply
2015-02-18,State Bank revises inflation target for fy15,Inflation / CPI,No Signal,https://www.dawn.com/news/1164273/state-bank-revises-inflation-target-for-fy15
2015-02-18,Stocks close flat in volatile trade,Stock Market (Direct),Negative,https://www.dawn.com/news/1164266/stocks-close-flat-in-volatile-trade
2015-02-18,UK minister hails perks to textile sector,Textile Sector,No Signal,https://www.dawn.com/news/1164267/uk-minister-hails-perks-to-textile-sector
2015-02-19,Fall in rice rates causes rift among stakeholders,Current Account / Trade,Negative,https://www.dawn.com/news/1164466/fall-in-rice-rates-causes-rift-among-stakeholders
2015-02-19,Gas supply to Punjab textile sector restored partially,Textile Sector,No Signal,https://www.dawn.com/news/1164501/gas-supply-to-punjab-textile-sector-restored-partially
2015-02-19,NAB to probe FBR affairs,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1164506/nab-to-probe-fbr-affairs
2015-02-19,Stocks fall 82 points in volatile trade,Stock Market (Direct),Negative,https://www.dawn.com/news/1164504/stocks-fall-82-points-in-volatile-trade
2015-02-20,Current account deficit rises to $2.3bn in 7 months,Current Account / Trade,Negative,https://www.dawn.com/news/1164696/current-account-deficit-rises-to-23bn-in-7-months
2015-02-20,FBR notifies high WHT rates for non-filers,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1164695/fbr-notifies-high-wht-rates-for-non-filers
2015-02-20,Index recovers 223 points on institutional buying,Stock Market (Direct),No Signal,https://www.dawn.com/news/1164690/index-recovers-223-points-on-institutional-buying
2015-02-20,Measures sought to boost knitwear exports,Current Account / Trade,Positive,https://www.dawn.com/news/1164688/measures-sought-to-boost-knitwear-exports
2015-02-20,Reserves rise to $16.036bn,Monetary Policy / Interest Rates,Positive,https://www.dawn.com/news/1164691/reserves-rise-to-16036bn
2015-02-20,Tyre smuggling scaring away foreign investors,Foreign Investment / FPI,No Signal,https://www.dawn.com/news/1164694/tyre-smuggling-scaring-away-foreign-investors
2015-02-21,Exports to EU rise 20pc to €5.067bn,Current Account / Trade,Positive,https://www.dawn.com/news/1164912/exports-to-eu-rise-20pc-to-eur5067bn
2015-02-21,Nasdaq nears record high as exuberance yields to reason,Global Markets / Fed,Positive,https://www.dawn.com/news/1164908/nasdaq-nears-record-high-as-exuberance-yields-to-reason
2015-02-21,"Sales tax recovery up manifold after Sindh took over collection, PA told",Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1164899/sales-tax-recovery-up-manifold-after-sindh-took-over-collection-pa-told
2015-02-22,Azerbaijan devalues currency 34pc,Currency / Exchange Rate; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1165086/azerbaijan-devalues-currency-34pc
2015-02-22,Generator imports rise 20pc in seven months,Current Account / Trade; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1165091/generator-imports-rise-20pc-in-seven-months
2015-02-23,Confusion as imported LNG due next month,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1165354/confusion-as-imported-lng-due-next-month
2015-02-23,Crucial issues in privatisation,Privatization / Divestment,No Signal,https://www.dawn.com/news/1165209/crucial-issues-in-privatisation
2015-02-23,Dollar strengthens against rupee,Currency / Exchange Rate,Positive,https://www.dawn.com/news/1165216/dollar-strengthens-against-rupee
2015-02-23,Greece and eurozone in 11th-hour deal,IMF / External Financing,No Signal,https://www.dawn.com/news/1165224/greece-and-eurozone-in-11th-hour-deal
2015-02-23,"Potato import banned, export duty relaxed: minister",Fiscal Policy / Budget / Taxes; Current Account / Trade,Negative,https://www.dawn.com/news/1165319/potato-import-banned-export-duty-relaxed-minister
2015-02-24,China calls the shots in Asia’s currency war,Currency / Exchange Rate; Current Account / Trade,Positive,https://www.dawn.com/news/1165463/china-calls-the-shots-in-asias-currency-war
2015-02-24,Investors shying away from setting up larger LNG power plants,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1165487/investors-shying-away-from-setting-up-larger-lng-power-plants
2015-02-24,LCCI slams FBR tactics,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1165474/lcci-slams-fbr-tactics
2015-02-24,Lucky Cement posts Rs5.6bn profit in July-Dec,Cement Sector,No Signal,https://www.dawn.com/news/1165486/lucky-cement-posts-rs56bn-profit-in-july-dec
2015-02-24,Textile exports rise 10pc,Current Account / Trade; Textile Sector,Positive,https://www.dawn.com/news/1165485/textile-exports-rise-10pc
2015-02-25,Action against 11 petroleum firms for not meeting commitments,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1165775/action-against-11-petroleum-firms-for-not-meeting-commitments
2015-02-25,"Aurora: 'For currency to exist, you have to gain the acceptance of all stakeholders'",Currency / Exchange Rate,No Signal,https://aurora.dawn.com/2015/01/01/currency-is-the-ultimate-aim/
2015-02-25,Buying spree continues on cotton market,Current Account / Trade,Positive,https://www.dawn.com/news/1165690/buying-spree-continues-on-cotton-market
2015-02-25,FBR issues new rules,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1165691/fbr-issues-new-rules
2015-02-25,KP seeks early payment of Rs300bn hydro profits,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1165725/kp-seeks-early-payment-of-rs300bn-hydro-profits
2015-02-25,PIA liabilities touch Rs288bn; paying Rs3.2bn in debt-servicing,Privatization / Divestment,No Signal,https://www.dawn.com/news/1165723/pia-liabilities-touch-rs288bn-paying-rs32bn-in-debt-servicing
2015-02-25,Pakistan can avail WB's $2bn development funding,IMF / External Financing,No Signal,https://www.dawn.com/news/1165857/pakistan-can-avail-wbs-2bn-development-funding
2015-02-25,State Bank to introduce ‘target rate’,Banking Sector,No Signal,https://www.dawn.com/news/1165724/state-bank-to-introduce-target-rate
2015-02-25,Stocks shed another 31 points on profit-taking,Stock Market (Direct),Negative,https://www.dawn.com/news/1165721/stocks-shed-another-31-points-on-profit-taking
2015-02-26,Higher CKD kits import suggests auto sales rising,Current Account / Trade; Automobile Sector,Positive,https://www.dawn.com/news/1165917/higher-ckd-kits-import-suggests-auto-sales-rising
2015-02-26,Stocks down 50 points in range-bound trading,Stock Market (Direct),Negative,https://www.dawn.com/news/1165915/stocks-down-50-points-in-range-bound-trading
2015-02-27,Afghanistan in IMF talks to sell New Kabul Bank,IMF / External Financing,No Signal,https://www.dawn.com/news/1166157/afghanistan-in-imf-talks-to-sell-new-kabul-bank
2015-02-27,Dollar breaks Rs102 barrier,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1166166/dollar-breaks-rs102-barrier
2015-02-27,PSM achieves 24pc average capacity utilisation in Jan,IMF / External Financing,No Signal,https://www.dawn.com/news/1166163/psm-achieves-24pc-average-capacity-utilisation-in-jan
2015-02-27,Reserves stand at $15.943bn,Monetary Policy / Interest Rates,No Signal,https://www.dawn.com/news/1166162/reserves-stand-at-15943bn
2015-02-27,Stakeholders fail to reach agreement as LNG due next month,Current Account / Trade; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1166165/stakeholders-fail-to-reach-agreement-as-lng-due-next-month
2015-02-28,ADB approves $30m loan for LNG terminal,IMF / External Financing; Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1166361/adb-approves-30m-loan-for-lng-terminal
2015-02-28,New National Tariff Commission set up,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1166349/new-national-tariff-commission-set-up
2015-03-01,ECC okays Rs960m package for Pakistan Steel,Privatization / Divestment,No Signal,https://www.dawn.com/news/1166648/ecc-okays-rs960m-package-for-pakistan-steel
2015-03-01,Govt urged to pay ST refund,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1166641/govt-urged-to-pay-st-refund
2015-03-01,Industry seeks higher import trade price on tiles,Current Account / Trade,No Signal,https://www.dawn.com/news/1166647/industry-seeks-higher-import-trade-price-on-tiles
2015-03-02,Apple eyes trillion-dollar valuation,Stock Market (Direct); Currency / Exchange Rate,Positive,https://www.dawn.com/news/1166684/apple-eyes-trillion-dollar-valuation
2015-03-02,Enigmatic rupee value in a looming ‘currency war’,Monetary Policy / Interest Rates; Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1166710/enigmatic-rupee-value-in-a-looming-currency-war
2015-03-02,Fancy world of LNG,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1166703/fancy-world-of-lng
2015-03-02,Food prices and rural inflation,Inflation / CPI,Negative,https://www.dawn.com/news/1166699/food-prices-and-rural-inflation
2015-03-02,Furnace oil supply chain in a shambles,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1166838/furnace-oil-supply-chain-in-a-shambles
2015-03-02,Pakistan inflation falls to 3.24 per cent in February on year,Inflation / CPI,Positive,https://www.dawn.com/news/1166885/pakistan-inflation-falls-to-324-per-cent-in-february-on-year
2015-03-03,Inflation at 3.2pc in February,Inflation / CPI,No Signal,https://www.dawn.com/news/1167006/inflation-at-32pc-in-february
2015-03-03,PSO profit plunges 73pc  to Rs4.3bn  in July-Dec,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1167009/pso-profit-plunges-73pc-to-rs43bn-in-july-dec
2015-03-03,Rs1.6bn textile projects cleared,Textile Sector,No Signal,https://www.dawn.com/news/1167005/rs16bn-textile-projects-cleared
2015-03-03,Stocks tumble 419 points on panic-selling,Stock Market (Direct),Negative,https://www.dawn.com/news/1167002/stocks-tumble-419-points-on-panic-selling
2015-03-04,$3bn ADB funding for Pakistan,IMF / External Financing,No Signal,https://www.dawn.com/news/1167213/3bn-adb-funding-for-pakistan
2015-03-04,Cement firms post Rs13bn profit in Oct-Dec,Cement Sector,No Signal,https://www.dawn.com/news/1167203/cement-firms-post-rs13bn-profit-in-oct-dec
2015-03-04,"Gold above $1,200/oz",Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1167198/gold-above-1200oz
2015-03-04,PSO imports 7pc less fuel for March-May,Current Account / Trade; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1167195/pso-imports-7pc-less-fuel-for-march-may
2015-03-04,Proper enforcement of tax laws stressed,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1167211/proper-enforcement-of-tax-laws-stressed
2015-03-04,Steel melters seek raise in regulatory duty,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1167192/steel-melters-seek-raise-in-regulatory-duty
2015-03-04,Stocks end in red amid foreign-selling,Stock Market (Direct),Negative,https://www.dawn.com/news/1167205/stocks-end-in-red-amid-foreign-selling
2015-03-05,Bulls stage comeback as index gains 54 points,Stock Market (Direct),Positive,https://www.dawn.com/news/1167398/bulls-stage-comeback-as-index-gains-54-points
2015-03-05,India makes another surprise interest rate cut to 7.5pc,Monetary Policy / Interest Rates,Positive,https://www.dawn.com/news/1167388/india-makes-another-surprise-interest-rate-cut-to-75pc
2015-03-05,"Pakistan’s energy crisis could topple government, warns expert",Political Stability / Government,Negative,https://www.dawn.com/news/1167563/pakistans-energy-crisis-could-topple-government-warns-expert
2015-03-05,Power sector circular debt exaggerated to make case for tariff increase,Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1167404/power-sector-circular-debt-exaggerated-to-make-case-for-tariff-increase
2015-03-05,Saudi Arabia sees stability in oil prices,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1167400/saudi-arabia-sees-stability-in-oil-prices
2015-03-05,World Bank admits flaws in resettlement practices,IMF / External Financing,No Signal,https://www.dawn.com/news/1167397/world-bank-admits-flaws-in-resettlement-practices
